year	month	day	max_wind_gust	xwser	avg_wind_speed	awser	avg_wind_dir	awder	sol_rad	soler	max_air_temp	xater	min_air_temp	nater	avg_air_temp	aater	max_rel_hum	xrher	min_rel_hum	nrher	avg_rel_hum	arher	avg_dewpt_temp	adper	precip	pcer	pot_evapot	pevaper	max_soiltemp_4in	xst4er	min_soiltemp_4in	nst4er	avg_soiltemp_4in	ast4er	max_soiltemp_4in	xst8er	min_soiltemp_8in	nst8er	avg_soiltemp_8in	ast8er	site
			mph		mph		deg		MJ/m*m		degF		degF		degF		%		%		%		degF		in		in		degF		degF		degF		degF		degF		degF		
1989	5	8	21.8	 	5.7	 	126.6	 	14.89	 	66.5	 	33.9	 	51.4	 	100	 	48.7	 	85.1	 	46.2	 	----	M	0.11	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	9	25.7	 	8.3	 	40	 	17.09	 	62.3	 	39.4	 	51.1	 	100	 	33.8	 	80.8	 	44.1	 	----	M	0.13	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	10	31.1	 	7	 	7.4	 	29.07	 	66	 	36.9	 	52.5	 	100	 	26.6	 	59	 	36.1	 	----	M	0.23	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	11	19.4	 	5.1	 	350.7	 	29.48	 	66	 	38.1	 	52.9	 	83.9	 	31	E	52.6	 	34.7	 	----	M	0.22	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	12	16.7	 	4.1	 	329.2	 	29.11	 	67.7	 	33.1	 	52.7	 	100	 	33	E	63.4	 	37.8	 	----	M	0.23	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	13	19.8	 	3.8	 	44.2	 	19.17	 	65.5	 	41.8	 	54.5	 	100	 	55.5	 	81.1	 	48.2	 	----	M	0.15	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	14	18	 	3.5	 	31.7	 	23.15	 	66.5	 	38.8	 	54.1	 	100	 	50.4	 	80.5	 	47.5	 	----	M	0.18	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	15	14.5	 	2.9	 	118.8	 	16.78	 	72.5	 	43.4	 	59	 	100	 	50.4	 	80.3	 	52.2	 	----	M	0.14	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	16	14.1	 	3.7	 	108.6	 	25.69	 	78.1	 	47.3	 	64.4	 	100	 	44	 	74.4	 	55	 	----	M	0.22	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	17	21.9	 	5.9	 	146.5	 	23.34	 	77.1	 	53.7	 	67.1	 	91.8	 	40.1	 	62.6	 	53.1	 	----	M	0.2	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	18	31.4	 	10.3	 	148.7	 	12.43	 	78.6	 	59.9	 	69.6	 	99.7	 	65	 	81.8	 	63.5	 	----	M	0.11	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	19	32.4	 	7.2	 	160.2	 	10.85	 	69.9	 	59.2	 	65.5	 	100	 	89.2	 	98.2	 	64.8	 	----	M	0.09	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	20	29.5	 	7.5	 	294.4	 	26.69	 	74.6	 	47.7	 	64	 	100	 	28.4	 	78	 	54.9	 	----	M	0.23	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	21	17.7	 	2.9	 	202.5	 	19.84	 	77	 	43.7	 	62.8	 	100	 	39.9	 	74.4	 	53.2	 	----	M	0.17	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	22	16.7	 	3.6	 	112.9	 	6.65	 	64.1	 	50.2	 	59.4	 	100	 	78.8	 	94.3	 	57.7	 	----	M	0.05	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	23	16.8	 	4.5	 	240.4	 	27.48	 	77.9	 	44.1	 	64.2	 	100	 	45.5	 	81.4	 	57.6	 	----	M	0.23	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	24	33.9	 	9.7	 	183.8	 	22.01	 	84	 	60.7	 	72.9	 	100	 	71.6	 	93.1	 	70.7	 	----	M	0.2	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	25	23.9	 	4.8	 	281.1	 	6.59	 	71.8	 	59.5	 	64	 	100	 	78.6	 	98.7	 	63.7	 	----	M	0.05	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	26	23.8	 	7.2	 	293.3	 	29.53	 	70.7	 	52.1	 	61.7	 	100	 	48.3	 	76.7	 	53.6	 	----	M	0.24	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	27	16.2	 	3.6	 	340.3	 	31.27	 	70.1	 	44.4	 	56.3	 	100	 	43	E	76.6	 	47.7	 	----	M	0.24	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	28	24.3	 	5.9	 	158.4	 	13.73	 	65	 	41.3	 	55.6	 	100	 	60.9	 	88.8	 	52	 	----	M	0.11	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	29	27.3	 	8.2	 	183	 	22.24	 	86.1	 	55.8	 	70.9	 	100	 	72.3	 	91	 	68	 	----	M	0.2	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	30	28.3	 	9	 	195.3	 	19.93	 	86.6	 	66.9	 	76.5	 	100	 	60.8	 	89.6	 	72.9	 	----	M	0.18	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	5	31	27.4	 	6.5	 	230.5	 	14.35	 	81.4	 	66.9	 	76.3	 	100	 	87.3	 	96.1	 	75.2	 	----	M	0.13	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	1	18.5	 	3.9	 	278.1	 	7.93	 	73.8	 	59.6	 	66.9	 	100	 	98	 	100	 	66.9	 	----	M	0.07	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	2	11.4	 	2.7	 	230.9	 	30.92	 	81.1	 	54.3	 	67.5	 	100	 	37.6	 	80.1	 	59.5	 	----	M	0.27	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	3	27	 	4.7	 	273.5	 	13.74	 	72.6	 	56.6	 	64.8	 	100	 	83.2	 	98.5	 	64.4	 	----	M	0.11	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	4	11	 	1.7	 	44.3	 	21.14	 	73.1	 	53.6	 	63.7	 	100	 	52.5	 	88.7	 	59.9	 	----	M	0.18	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	5	12.8	 	2.7	 	282.3	 	25.56	 	78	 	55.8	 	67.1	 	100	 	39.9	 	80.4	 	59.7	 	----	M	0.22	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	6	17.2	 	5.1	 	242.9	 	28.77	 	82.2	 	59.1	 	71.1	 	99.3	 	39.6	 	73.6	 	61.2	 	----	M	0.26	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	7	20.7	 	4	 	192.7	 	29.19	 	82.4	 	53.9	 	69.4	 	100	 	42.6	 	78.9	 	61.3	 	----	M	0.26	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	8	20.1	 	5.1	 	266.3	 	22.55	 	80.8	 	56.1	 	68.2	 	100	 	50.7	 	85.6	 	63	 	----	M	0.2	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	9	22.6	 	7.2	 	306.6	 	23.73	 	64.7	 	49	 	57.6	 	100	 	71.7	 	90.1	 	54.5	 	----	M	0.18	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	10	11.5	 	2.8	 	340	 	28.12	 	75.7	 	46.8	 	61.3	 	100	 	52.2	 	85.8	 	56.5	 	----	M	0.23	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	11	18.4	 	5.2	 	136.1	 	13.51	 	76.4	 	55.9	 	67.1	 	100	 	60.3	 	82.8	 	61.3	 	----	M	0.12	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	12	23.4	 	5.8	 	245.6	 	17.54	 	78.6	 	61.5	 	69.4	 	100	 	85.4	 	97.5	 	68.5	 	----	M	0.15	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	13	19.3	 	5.7	 	301.3	 	29.69	 	72.4	 	57.2	 	64.6	 	100	 	57.6	 	87.7	 	60.4	 	----	M	0.24	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	14	18.9	 	5.1	 	280.6	 	23	 	69.8	 	53.2	 	62.2	 	100	 	63.8	 	87	 	57.9	 	----	M	0.19	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	15	17	 	5.5	 	345.8	 	7.59	 	59.5	 	48.1	 	53.8	 	100	 	91.8	 	98.3	 	53.2	 	----	M	0.05	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	16	10.8	 	2.8	 	281.4	 	24.33	 	70.9	 	44.5	 	57.9	 	100	 	51.6	 	84.8	 	52.7	 	----	M	0.19	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	17	22.6	 	6.2	 	207.1	 	29.5	 	80.2	 	46.9	 	67.5	 	100	 	38.3	 	73.6	 	57.4	 	----	M	0.26	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	18	22.5	 	5.5	 	221.3	 	26.41	 	79.5	 	60.4	 	70.7	 	100	 	65.7	 	87.9	 	66.6	 	----	M	0.23	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	19	19.2	 	4.9	 	18.6	 	27.22	 	86.6	 	58.6	 	73.9	 	100	 	53.3	 	81.8	 	67.3	 	----	M	0.25	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	20	18.2	 	3.8	 	89	 	26.61	 	86.3	 	59.1	 	72.1	 	100	 	53.3	 	86.8	 	67.5	 	----	M	0.24	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	21	13	 	3.6	 	159.1	 	23.93	 	88.5	 	62	 	75.4	 	100	 	50.1	 	83.4	 	69.3	 	----	M	0.22	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	22	19.2	 	5	 	191.1	 	27.09	 	91.1	 	63.2	 	78.8	 	100	 	48.8	 	78.5	 	70.7	 	----	M	0.26	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	23	18.5	 	3.9	 	281.4	 	25.28	 	85.8	 	63.2	 	75.9	 	100	 	66	 	90.9	 	72.9	 	----	M	0.23	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	24	12	 	2.7	 	348.8	 	29.08	 	87.9	 	59.9	 	75	 	100	 	53.9	 	83.6	 	69.1	 	----	M	0.27	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	25	14	 	3.4	 	166.3	 	27.49	 	92.3	 	62.8	 	78.1	 	100	 	54.7	 	83.5	 	72	 	----	M	0.26	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	26	30	 	4.7	 	236.8	 	23.55	 	91.2	 	65.5	 	76.8	 	100	 	61	 	90.7	 	73.6	 	----	M	0.22	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	27	14.8	 	3.2	 	291.4	 	20.54	 	83	 	62.6	 	72.1	 	100	 	74.9	 	94.9	 	70.5	 	----	M	0.18	 	----	M	----	M	----	M	----	M	----	M	----	M	wfp
1989	6	28	18.3	 	4.7	 	60.1	 	30.7	 	86.3	 	60.9	 	73.8	 	100	 	37.8	 	75.2	 	64	 	----	M	0.28	 	92.3	 	76.2	 	83.8	 	80.5	 	74.7	 	77.5	 	wfp
1989	6	29	15.8	 	5.1	 	80.4	 	32.03	 	80.3	 	50	 	66.9	 	98.5	 	51.8	 	78.3	 	59.2	 	----	M	0.27	 	91.3	 	75.6	 	83.3	 	79.9	 	74.6	 	77.5	 	wfp
1989	6	30	15.5	 	3.8	 	134.2	 	24.12	 	84.1	 	51.9	 	71.1	 	100	 	55.4	 	78.6	 	63.3	 	----	M	0.22	 	88.8	 	75.8	 	82.6	 	79.2	 	74.6	 	77	 	wfp
1989	7	1	13	 	3.2	 	169.7	 	18.57	 	86.4	 	62.2	 	74.7	 	100	 	56.7	 	83.8	 	69.1	 	----	M	0.17	 	88.1	 	78	 	83.1	 	79.2	 	75.5	 	77.5	 	wfp
1989	7	2	16.4	 	3.7	 	111.1	 	23.02	 	85.1	 	60.5	 	73.2	 	100	 	67.7	 	90.9	 	70.2	 	----	M	0.21	 	89.2	 	77.6	 	83.3	 	79.7	 	75.5	 	77.7	 	wfp
1989	7	3	20.2	 	4.9	 	55.2	 	26.23	 	87.3	 	62.9	 	74.5	 	100	 	62.7	 	88.4	 	70.5	 	----	M	0.24	 	91.1	 	78.3	 	84.6	 	80.9	 	76	 	78.4	 	wfp
1989	7	4	19	 	3.8	 	31.4	 	28.5	 	91.5	 	61.7	 	76.1	 	100	 	41.2	 	79.9	 	68.2	 	----	M	0.27	 	94.1	 	79.9	 	86.9	 	82.6	 	77.2	 	79.7	 	wfp
1989	7	5	11.6	 	2.9	 	29.3	 	29.73	 	91.2	 	54.3	 	75	 	100	 	46	 	77.2	 	66.2	 	----	M	0.28	 	94.9	 	79.2	 	87.3	 	83.4	 	77.4	 	80.4	 	wfp
1989	7	6	10	 	2	 	329.6	 	27.81	 	93.3	 	61.3	 	78.1	 	100	 	42.2	 	78.5	 	69.1	 	----	M	0.26	 	95.6	 	81.5	 	88.5	 	84.4	 	78.9	 	81.7	 	wfp
1989	7	7	13.2	 	3.4	 	300.7	 	25.17	 	96.9	 	62.1	 	81.7	 	100	 	47.2	 	79.5	 	73.6	 	----	M	0.24	 	96.9	 	82.5	 	89.8	 	85.3	 	79.7	 	82.6	 	wfp
1989	7	8	15.7	 	4.3	 	181.2	 	23.63	 	96.5	 	69.6	 	83.7	 	95.4	 	55.2	 	76.5	 	75.2	 	----	M	0.23	 	96.8	 	84.9	 	91	 	85.9	 	81.2	 	83.7	 	wfp
1989	7	9	20	 	6.5	 	220.9	 	26.79	 	94.3	 	73.2	 	84	 	98.3	 	54.8	 	81.2	 	77	 	----	M	0.26	 	98.3	 	85.8	 	91.9	 	86.9	 	82.1	 	84.6	 	wfp
1989	7	10	20.5	 	6.6	 	233.7	 	28.31	 	96.9	 	74.6	 	85.8	 	99.7	 	53.4	 	81.1	 	78.6	 	----	M	0.28	 	100.5	 	86.9	 	93.6	 	88.4	 	83	 	85.6	 	wfp
1989	7	11	17.8	 	5.2	 	252.3	 	26.31	 	95.3	 	73.2	 	83.7	 	100	 	48.7	 	81.7	 	76.8	 	----	M	0.26	 	100.7	 	88.4	 	94.6	 	89	 	84.4	 	86.7	 	wfp
1989	7	12	14.7	 	4.2	 	7.5	 	15.09	 	85.3	 	68.1	 	75.6	 	100	 	77.4	 	95.8	 	74.1	 	----	M	0.14	 	94.2	 	87.8	 	90.9	 	88.1	 	84.2	 	85.5	 	wfp
1989	7	13	19.5	 	4.7	 	27	 	23.78	 	85.1	 	62	 	72.7	 	100	 	62.3	 	88	 	68.5	 	----	M	0.21	 	95.1	 	83.1	 	88.9	 	85.6	 	81.4	 	83.7	 	wfp
1989	7	14	17.2	 	3.9	 	68.4	 	28.06	 	81.8	 	52.1	 	68.9	 	100	 	45.8	 	76.8	 	60.3	 	----	M	0.25	 	93.5	 	80.5	 	87.1	 	84.7	 	80.2	 	82.6	 	wfp
1989	7	15	9.1	 	2.7	 	77.2	 	10.79	 	74.4	 	60.4	 	68.5	 	96.7	 	49.1	 	78.6	 	61.3	 	----	M	0.09	 	87.1	 	81.9	 	84.4	 	83.7	 	80.4	 	81.3	 	wfp
1989	7	16	12.7	 	2.8	 	21.8	 	29.66	 	85.6	 	53.7	 	70.7	 	100	 	39.3	 	75.6	 	61	 	----	M	0.27	 	92.9	 	77.6	 	85.1	 	83.7	 	77.7	 	80.4	 	wfp
1989	7	17	15.6	 	3	 	178.6	 	25.6	 	86.7	 	53.9	 	72.3	 	100	 	41.7	 	74.2	 	62.1	 	----	M	0.24	 	93	 	79.7	 	86.5	 	84.1	 	79	 	81.5	 	wfp
1989	7	18	20.7	 	5	 	174.9	 	9.75	 	78.9	 	63.4	 	70.5	 	100	 	77.5	 	94.9	 	68.9	 	----	M	0.09	 	87.2	 	81.7	 	84.2	 	83.3	 	79.9	 	80.8	 	wfp
1989	7	19	24.9	 	7.5	 	12.6	 	10.35	 	74.6	 	63.2	 	66	 	100	 	88.9	 	99.2	 	65.8	 	----	M	0.09	 	82.2	 	77.8	 	79.9	 	80	 	77.2	 	78.1	 	wfp
1989	7	20	30.3	 	10.9	 	32	 	14.39	 	76.7	 	60.1	 	67.1	 	100	 	71.1	 	94	 	65.1	 	----	M	0.12	 	82	 	75.5	 	78.1	 	77.4	 	75.3	 	76.3	 	wfp
1989	7	21	18.2	 	4.7	 	53.7	 	7.9	 	73.6	 	61.2	 	66.9	 	100	 	96.7	 	100	 	66.9	 	----	M	0.07	 	78.9	 	74.2	 	76.5	 	76.1	 	74	 	74.8	 	wfp
1989	7	22	24.3	 	4.5	 	145	 	22.81	 	81.7	 	64.9	 	71.6	 	100	 	73.8	 	94.7	 	70	 	----	M	0.2	 	85.7	 	75.1	 	79.9	 	78.4	 	74.1	 	75.9	 	wfp
1989	7	23	15.5	 	3.2	 	111.6	 	17.69	 	84.7	 	63.1	 	72.9	 	100	 	77.7	 	98.1	 	72.1	 	----	M	0.16	 	86.1	 	76.2	 	81.5	 	79.2	 	75.4	 	77.4	 	wfp
1989	7	24	11.4	 	2.7	 	115	 	22.36	 	86.7	 	66	 	76.5	 	100	 	76	 	94.7	 	74.7	 	----	M	0.2	 	90.5	 	77.8	 	84	 	81.8	 	76.6	 	79	 	wfp
1989	7	25	12.6	 	2.5	 	173.2	 	22.85	 	87.8	 	68	 	77.4	 	100	 	76.2	 	95.4	 	75.9	 	----	M	0.21	 	91.8	 	79.8	 	85.5	 	83.4	 	78.1	 	80.6	 	wfp
1989	7	26	16.7	 	3.6	 	225.9	 	20.97	 	87.9	 	69.7	 	77.9	 	100	 	77.8	 	96.8	 	76.8	 	----	M	0.19	 	92.4	 	81.1	 	86.7	 	84.3	 	79.5	 	81.9	 	wfp
1989	7	27	20.5	 	5.8	 	262.4	 	25.59	 	91.3	 	70.6	 	80.8	 	100	 	62.5	 	88.6	 	76.8	 	----	M	0.24	 	96	 	82	 	88.9	 	86.5	 	80.3	 	83.3	 	wfp
1989	7	28	14.8	 	5.8	 	70.1	 	27.44	 	84	 	64.5	 	75.6	 	100	 	66.9	 	89.5	 	72	 	----	M	0.25	 	95.9	 	83.3	 	89.1	 	87	 	81.7	 	84.2	 	wfp
1989	7	29	18.8	 	5.1	 	163.6	 	16.32	 	83	 	60.6	 	70.7	 	100	 	82.6	 	97.2	 	69.8	 	----	M	0.14	 	89.9	 	80.4	 	84.6	 	85.1	 	79.7	 	82.2	 	wfp
1989	7	30	18.3	 	3	 	21.9	 	10.58	 	83.4	 	68.3	 	74.1	 	100	 	92.7	 	99.3	 	73.9	 	----	M	0.09	 	86.1	 	80.1	 	82.8	 	81.9	 	79.5	 	80.6	 	wfp
1989	7	31	21.9	 	4.7	 	46.3	 	22.33	 	79.4	 	60.9	 	70.7	 	100	 	78	 	94.2	 	68.9	 	----	M	0.2	 	90.3	 	78.4	 	84	 	83.1	 	78.4	 	80.6	 	wfp
1989	8	1	14.4	 	2.6	 	54.8	 	21.74	 	84.1	 	58.8	 	71.1	 	100	 	61.1	 	89.6	 	67.3	 	----	M	0.19	 	90.2	 	77.8	 	83.7	 	83.2	 	78.3	 	80.8	 	wfp
1989	8	2	15.8	 	3	 	169.4	 	26.24	 	86.2	 	56.3	 	73.2	 	100	 	63.3	 	89.7	 	69.6	 	----	M	0.24	 	92.9	 	77	 	84.9	 	84.6	 	78.3	 	81.3	 	wfp
1989	8	3	23.5	 	6.6	 	190.8	 	21.92	 	91.8	 	68.4	 	79	 	100	 	70.8	 	94.2	 	76.8	 	----	M	0.21	 	93.8	 	80.6	 	86.7	 	85.7	 	80.3	 	82.8	 	wfp
1989	8	4	19.5	 	6.6	 	226.6	 	24.82	 	92.3	 	72.8	 	82.6	 	100	 	80.4	 	95	 	81	 	----	M	0.23	 	94.9	 	82	 	88.2	 	86.6	 	81.5	 	84	 	wfp
1989	8	5	24.6	 	6.5	 	249.3	 	22.53	 	91.1	 	68.5	 	79.7	 	100	 	61.6	 	89.6	 	76.1	 	----	M	0.21	 	94.3	 	82	 	88	 	86.9	 	81.9	 	84.4	 	wfp
1989	8	6	24.8	 	7	 	344.6	 	21.99	 	77.5	 	50.5	 	66.7	 	100	 	66.5	 	90.4	 	63.7	 	----	M	0.19	 	91.5	 	79.2	 	84.9	 	85.3	 	80.9	 	83.1	 	wfp
1989	8	7	20.4	 	4.5	 	325.4	 	23.49	 	75.3	 	47.3	 	60.6	 	100	 	46.9	 	81.4	 	54	 	----	M	0.2	 	87.3	 	72.3	 	79.9	 	82.5	 	77.3	 	80.1	 	wfp
1989	8	8	10.6	 	2.5	 	287	 	25.93	 	79.1	 	55.8	 	63.7	 	100	 	46	 	79	 	55.4	 	----	M	0.22	 	88.5	 	79.8	 	79.7	 	82.3	 	80.6	 	79	 	wfp
1989	8	9	14.8	 	3.2	 	172.2	 	23.59	 	82.8	 	52.4	 	68.5	 	100	 	47.4	 	80.7	 	61.2	 	----	M	0.21	 	89.3	 	73.3	 	81.1	 	82.6	 	76.5	 	79.7	 	wfp
1989	8	10	15.1	 	3.5	 	174	 	25.02	 	82.7	 	56.8	 	69.8	 	100	 	52.1	 	82.2	 	63.3	 	----	M	0.22	 	90	 	75.5	 	82.8	 	83.5	 	77.5	 	80.4	 	wfp
1989	8	11	12.7	 	2.1	 	192.6	 	25.35	 	83.3	 	53.7	 	69.3	 	100	 	46.3	 	80	 	61.5	 	----	M	0.23	 	90.4	 	75.7	 	82.9	 	83.9	 	77.8	 	80.8	 	wfp
1989	8	12	15.8	 	2.4	 	168.6	 	19.86	 	82.9	 	55.5	 	69.3	 	100	 	50.2	 	86.9	 	64.8	 	----	M	0.18	 	88.7	 	76.7	 	82.8	 	82.9	 	78.2	 	80.8	 	wfp
1989	8	13	17.4	 	4	 	194.3	 	21.51	 	85.8	 	56.1	 	72.3	 	100	 	45.3	 	80	 	64.8	 	----	M	0.2	 	89.7	 	76.4	 	82.9	 	83.6	 	78.1	 	80.8	 	wfp
1989	8	14	25.1	 	4.4	 	222	 	15.42	 	84.4	 	63.9	 	71.2	 	100	 	62.8	 	93.7	 	69.1	 	----	M	0.14	 	87.6	 	79.1	 	82.8	 	82.5	 	79.4	 	81	 	wfp
1989	8	15	19.4	 	3.9	 	346.4	 	18.41	 	81.1	 	60	 	69.6	 	100	 	74.3	 	95.6	 	68.2	 	----	M	0.16	 	86.4	 	77	 	81.3	 	81.5	 	78.2	 	79.9	 	wfp
1989	8	16	15.8	 	3.5	 	34.6	 	22.22	 	79.5	 	59.1	 	68	 	100	 	49.5	 	87.4	 	63.5	 	----	M	0.19	 	87.4	 	74.6	 	80.4	 	81.7	 	76.6	 	79	 	wfp
1989	8	17	15.2	 	3.9	 	68.9	 	24.99	 	79.9	 	58.3	 	68	 	100	 	56.5	 	86.2	 	63.1	 	----	M	0.22	 	89.3	 	75.4	 	81.9	 	82.7	 	77	 	79.7	 	wfp
1989	8	18	18.8	 	3.6	 	99.2	 	25.33	 	80.9	 	52.4	 	67.6	 	100	 	50.8	 	81.1	 	60.6	 	----	M	0.22	 	88.3	 	73.2	 	80.8	 	82.8	 	76.4	 	79.5	 	wfp
1989	8	19	23.1	 	6.7	 	174.6	 	17.12	 	81.1	 	55.6	 	69.4	 	100	 	77.2	 	95	 	67.8	 	----	M	0.15	 	85.1	 	74.1	 	79.7	 	80.9	 	76.8	 	79	 	wfp
1989	8	20	20.2	 	4.7	 	259.7	 	15.78	 	84.7	 	61.6	 	74.7	 	100	 	58.2	 	88.6	 	70.5	 	----	M	0.15	 	87.2	 	78.6	 	82.6	 	82.5	 	78.3	 	80.1	 	wfp
1989	8	21	20.1	 	4.7	 	188.5	 	15.78	 	83.9	 	59.4	 	72.5	 	100	 	80.1	 	96.1	 	71.2	 	----	M	0.14	 	86.4	 	77	 	81.7	 	82	 	77.9	 	80.1	 	wfp
1989	8	22	17.9	 	5.2	 	219	 	19.89	 	92.4	 	69.6	 	77.9	 	100	 	51.6	 	91.2	 	74.7	 	----	M	0.19	 	89	 	79.4	 	83.7	 	83.8	 	79.1	 	81.1	 	wfp
1989	8	23	19.1	 	5	 	55.3	 	7.61	 	75.7	 	64.8	 	70	 	100	 	97.3	 	99.9	 	70	 	----	M	0.06	 	84.2	 	78.2	 	80.6	 	82.6	 	78.9	 	80.2	 	wfp
1989	8	24	19.4	 	6.3	 	63.4	 	6.2	 	75.8	 	63.7	 	69.1	 	100	 	97.1	 	99.4	 	68.9	 	----	M	0.05	 	79	 	75.6	 	77.2	 	79	 	76.7	 	77.5	 	wfp
1989	8	25	15	 	4.5	 	89.3	 	13.89	 	79.3	 	63.7	 	70.5	 	100	 	88.7	 	98	 	70	 	----	M	0.12	 	82.2	 	73.8	 	77.5	 	78.7	 	75.2	 	76.8	 	wfp
1989	8	26	11.9	 	2.5	 	139.5	 	13.79	 	83.2	 	68.5	 	73.6	 	100	 	93	 	99.5	 	73.4	 	----	M	0.12	 	84.5	 	76.9	 	80.6	 	80.6	 	76.8	 	78.6	 	wfp
1989	8	27	10.6	 	2.6	 	90.6	 	17.49	 	88.3	 	67.7	 	77.5	 	100	 	76.7	 	95.6	 	76.1	 	----	M	0.16	 	88.3	 	77.6	 	82.6	 	82.7	 	77.6	 	80.1	 	wfp
1989	8	28	19.1	 	4.6	 	215.4	 	13.75	 	82.8	 	70.1	 	74.7	 	100	 	88.6	 	98.7	 	74.3	 	----	M	0.12	 	85.4	 	79.8	 	82.4	 	82	 	79.4	 	80.8	 	wfp
1989	8	29	23.3	 	4.3	 	295.1	 	14.09	 	83.3	 	61.1	 	72.9	 	100	 	74.4	 	96.2	 	71.6	 	----	M	0.13	 	86	 	78.1	 	81.3	 	81.9	 	78.6	 	80.2	 	wfp
1989	8	30	11.1	 	3.1	 	144.2	 	24.5	 	84.7	 	55.8	 	70.7	 	100	 	44.5	 	82.9	 	64.4	 	----	M	0.22	 	85.9	 	72.4	 	79	 	81.8	 	76.1	 	79	 	wfp
1989	8	31	21.7	 	4.9	 	152.2	 	6.28	 	78.1	 	60.1	 	70.2	 	100	 	98.7	 	100	 	70.2	 	----	M	0.05	 	78	 	73.3	 	76.1	 	79.6	 	76.1	 	77	 	wfp
1989	9	1	26	 	6.6	 	286.5	 	13.85	 	79.7	 	63.2	 	71.8	 	100	 	87.2	 	98.8	 	71.4	 	----	M	0.12	 	82.5	 	75.9	 	79	 	79.1	 	76.4	 	77.7	 	wfp
1989	9	2	15.8	 	4.1	 	70	 	24.33	 	75	 	53.5	 	65.8	 	100	 	58.6	 	88.4	 	61.9	 	----	M	0.21	 	82.6	 	73.3	 	77.5	 	79.2	 	75.6	 	77.4	 	wfp
1989	9	3	17.4	 	3.9	 	126.4	 	22.21	 	76	 	48.9	 	63.7	 	100	 	60.4	 	87	 	59.4	 	----	M	0.19	 	80.9	 	67.6	 	74.5	 	77.9	 	73.1	 	75.6	 	wfp
1989	9	4	22	 	4.5	 	171.4	 	15.54	 	76.7	 	58.5	 	66.7	 	100	 	80.3	 	93.5	 	64.8	 	----	M	0.13	 	80.3	 	70.2	 	75.2	 	77.1	 	73.2	 	75.2	 	wfp
